idmeter,clus_num
23257157,2
23257158,4
23257159,8
23257160,10
23257161,11
23257162,9
23257163,8
23257166,11
23257167,7
23257168,1
23257169,7
23257170,10
23257171,1
23257172,7
23257173,1
23257174,10
23257175,8
23257176,8
23257182,2
23257183,2
23257184,1
23257186,11
23257187,1
23257188,10
23257189,11
23257190,2
23257191,2
23257192,2
23257193,11
23257194,9
23257195,9
23257196,11
23257197,11
23257200,6
23257201,1
23257202,7
23257204,7
23257206,10
23257207,9
23257208,10
23257209,1
23257210,6
23257211,11
23257213,4
23257214,8
23257215,9
23257216,1
23257217,1
23257218,9
23257219,7
23257220,8
23257222,11
23257223,8
23257224,10
23257225,1
23257226,7
23257227,8
23257228,3
23257229,7
23257231,11
23257232,11
23257233,6
23257234,1
23257235,8
23257236,1
23257237,8
23257239,11
23257240,1
23257241,11
23257244,9
23257245,9
23257246,2
23257247,8
23257249,7
23257251,1
23257252,7
23257253,12
23257256,8
23257257,10
23257258,7
23257259,12
23257260,6
23257263,1
23257266,8
23257267,1
23257268,8
23257270,1
23257271,8
23257272,7
23257274,2
23257276,8
23257277,8
23257280,2
23257283,10
23257284,8
23257288,1
23257290,6
23257291,1
23257292,12
23257293,2
23257294,10
23257302,4
23257304,8
23257306,4
23257308,8
23257316,2
23257338,12
23257339,1
23257340,7
23257341,9
23257344,2
23257347,4
23257348,11
23257349,11
23257354,12
23257358,2
23257362,5
23257363,8
23257369,2
23257370,12
23257371,11
23257373,8
23257374,12
23257375,12
23257376,2
23257380,8
23257382,1
23257383,4
23257385,12
23257386,8
23257388,4
23257391,8
23257394,2
23257396,8
23257397,12
23257398,12
23257401,4
23257417,1
23257419,1
23257432,2
23257433,10
23257435,2
23257437,2
23257439,4
23257440,8
23257443,8
23257449,2
23257450,1
23257451,10
23257452,2
23257453,7
23257455,10
23257463,2
23257467,8
23257468,10
23257469,2
23257471,2
23257473,2
23257474,2
23257478,12
23257483,4
23257484,8
23257485,11
23257486,5
23257488,7
23257489,4
23257490,10
23257492,7
23257494,1
23257498,7
23257501,1
23257502,1
23257503,4
23257504,4
23257505,4
23257506,3
23257508,1
23257509,4
23257510,11
23257511,8
23257512,2
23257513,1
23257514,9
23257516,12
23257518,2
23257519,8
23257520,8
23257523,2
23257524,4
23257525,10
23257526,10
23257553,5
